70000240,MI,North Central,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Agnostic,"Yes, covered by health insurance",Every time,Somewhat concerned
70000241,PA,North East,Owned,Widowed,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Moderate,Protestant, ,Every time,Very concerned
70000243,NJ,North East,Rented,"Single, that is never married",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Hispanic,An Independent,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Somewhat concerned
70000247,NJ,North East,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,Christian (Just Christian),"Yes, covered by health insurance",Every time,Not at all concerned
70000248,IL,North Central,Owned,"Single, that is never married",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Refused,Not at all concerned
70000249,KS,North Central,Rented,"Single, that is never married",Full-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Very conservative,Agnostic,"Yes, covered by health insurance",Never,Very concerned
70000250,MA,North East,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Very liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
70000252,LA,South,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Moderate,Protestant,"Yes, covered by health insurance",Never,Not very concerned
70000254,IA,North Central,Owned,Married,Retired,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),White Non-Hispanic,A Republican,Moderate,Christian (Just Christian), ,Never,Not very concerned
70000255,IL,North Central,Owned,Married,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Hispanic,A Democrat,Somewhat conservative,"Catholic, Roman Catholic", ,Never,Very concerned
70000256,IL,North Central,Owned,Married,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Never,Not very concerned
70000258,LA,South,Owned,"Single, that is never married",Student,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Very concerned
70000259,MO,North Central,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Very liberal,Protestant,"Yes, covered by health insurance",Never,Somewhat concerned
70000260,TX,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Every time,Not at all concerned
70000264,TX,South,Rented,Refused,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Refused,An Independent,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Refused,Not at all concerned
70000265,IL,North Central,Rented,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Nothing in particular,"Yes, covered by health insurance",Every time,Somewhat concerned
70000267,IL,North Central,Owned,"Single, living with a partner",Full-time,High school graduate (Grade 12 with diploma or GED certificate),Refused,An Independent,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
70000268,TX,South,Owned,Married,Part-time,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),White Non-Hispanic,A Republican,Very conservative,Christian (Just Christian),"No, not covered by health insurance",Never,Not at all concerned
70000269,MN,North Central,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,An Independent,Moderate,Agnostic,"Yes, covered by health insurance",Never,Very concerned
70000270,TX,South,Owned,"Single, that is never married",Student,Two year associate degree from a college or university,Black Non-Hispanic,A Democrat,Somewhat liberal,"Orthodox (Eastern, Greek, Russian, Armenian, etc)","Yes, covered by health insurance",About half the time,Very concerned
70000271,ND,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Mixed,An Independent,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Never,Not at all concerned
70000273,TX,South,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Unspecified Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic", ,Every time,Somewhat concerned
70000274,NE,North Central,Rented,"Single, living with a partner",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Hispanic,An Independent,Very conservative,"Catholic, Roman Catholic","No, not covered by health insurance",Almost every time,Not at all concerned
70000275,CO,West,Rented,Married,Retired,"Some college, no degree (includes community college)",Native American/American Indian/Alaska Native,A Republican,Very conservative,Methodist, ,Never,Very concerned
70000277,MD,South,Owned,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Never,Not at all concerned
70000278,CO,West,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,An Independent,Somewhat conservative,Seventh-Day Adventist,"Yes, covered by health insurance",Never,Not very concerned
70000279,KY,South,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Hispanic,A Republican,Very conservative,"Catholic, Roman Catholic", ,Never,Very concerned
70000282,CO,West,Rented,"Single, living with a partner",Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Moderate,Agnostic,"No, not covered by health insurance",Every time,Very concerned
70000283,UT,West,Owned,Married,Temporarily unemployed,"Some postgraduate or professional schooling, no postgraduate degree",White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Almost every time,Not at all concerned
70000284,CA,West,Owned,"Single, living with a partner",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not very concerned
70000285,WY,West,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",About half the time,Somewhat concerned
70000286,CA,West,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Not very concerned
70000287,AZ,West,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Somewhat liberal,Nothing in particular, ,Never,Very concerned
70000288,MT,West,Owned,Separated,Part-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Never,Very concerned
70000290,CA,West,Owned,Divorced,Temporarily unemployed,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Every time,Not at all concerned
70000291,WA,West,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,Agnostic,"Yes, covered by health insurance",Every time,Very concerned
70000292,CA,West,Rented,"Single, living with a partner",Homemaker,Less than high school (Grades 1-8 or no formal schooling),White Hispanic,Don't know,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Almost every time,Somewhat concerned
70000295,CA,West,Owned,"Single, that is never married",Part-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Very liberal,Refused,"Yes, covered by health insurance",Every time,Very concerned
70000297,NV,West,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
70000299,TX,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Other Race,An Independent,Very liberal,Atheist,"Yes, covered by health insurance",Never,Not at all concerned
70000300,WA,West,Rented,"Single, that is never married",Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat liberal,Agnostic,"Yes, covered by health insurance",Almost every time,Not very concerned
70000301,CA,West,Owned,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not very concerned
70000302,CA,West,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Moderate,Protestant,"Yes, covered by health insurance",Never,Not at all concerned
70000303,OR,West,Owned,"Single, that is never married",Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Somewhat conservative,Christian (Just Christian), ,Never,Not at all concerned
70000304,NV,West,Owned,Married,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Republican,Very conservative,"Catholic, Roman Catholic", ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000306,FL,South,Rented,Separated,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Hispanic,A Democrat,Moderate,Protestant,"Yes, covered by health insurance",Never,Very concerned
70000308,AZ,West,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Mixed,An Independent,Moderate,Protestant,"Yes, covered by health insurance",Never,Not very concerned
70000309,CA,West,Rented,Widowed,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Hispanic,A Democrat,Somewhat conservative,Christian (Just Christian),"No, not covered by health insurance",Never,Very concerned
70000310,WA,West,Rented,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Moderate,Nothing in particular,"Yes, covered by health insurance",Every time,Very concerned
70000311,CA,West,Owned,Refused,Full-time,High school graduate (Grade 12 with diploma or GED certificate),Refused,An Independent,Refused,Refused,"Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Refused
70000312,CA,West,Rented,"Single, living with a partner",Full-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Very liberal,Agnostic,"Yes, covered by health insurance",Every time,Somewhat concerned
70000313,CA,West,Rented,Widowed,Part-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic", ,Once in a while,Not at all concerned
70000314,NV,West,Owned,Married,Temporarily unemployed,High school graduate (Grade 12 with diploma or GED certificate),White Hispanic,A Republican,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000315,CA,West,Rented,Married,Full-time,Less than high school (Grades 1-8 or no formal schooling),Unspecified Hispanic,An Independent,Very liberal,"Catholic, Roman Catholic","No, not covered by health insurance",Never,Not at all concerned
70000316,AZ,West,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Very conservative,Nothing in particular, ,Every time,Not at all concerned
70000317,AZ,West,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Never,Not at all concerned
70000318,KY,South,Owned,"Single, that is never married",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,An Independent,Very conservative,Nothing in particular,"Yes, covered by health insurance",Every time,Not at all concerned
70000319,CA,West,Rented,Married,Temporarily unemployed,High school graduate (Grade 12 with diploma or GED certificate),Other Race,A Democrat,Somewhat liberal,Nothing in particular,"Yes, covered by health insurance",Never,Not very concerned
70000320,CA,West,Rented,"Single, living with a partner",Other not employed,"Some college, no degree (includes community college)",Unspecified Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","No, not covered by health insurance",Never,Somewhat concerned
70000321,FL,South,Owned,Widowed,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Moderate,"Church of Christ, or Disciples of Christ (Christian Church)", ,Not applicable/Does not have vaginal intercourse/sex,Not applicable/don't believe in birth control
70000322,FL,South,Owned,"Single, that is never married",Student,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000323,OH,North Central,Rented,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Republican,Somewhat conservative,Christian (Just Christian),"Yes, covered by health insurance",Never,Somewhat concerned
70000325,AZ,West,Rented,Divorced,Disabled/Handicapped,Less than high school (Grades 1-8 or no formal schooling),White Hispanic,An Independent,Somewhat conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Very concerned
70000326,TN,South,Owned,Separated,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Atheist,"Yes, covered by health insurance",Every time,Not very concerned
70000327,MI,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not very concerned
70000330,FL,South,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Once in a while,Very concerned
70000331,NY,North East,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Lutheran,"Yes, covered by health insurance",Once in a while,Somewhat concerned
70000332,NC,South,Owned,Divorced,Part-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Black Non-Hispanic,A Republican,Very conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Not at all concerned
70000333,GA,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Every time,Not very concerned
70000335,FL,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Nothing in particular,"Yes, covered by health insurance",Every time,Not at all concerned
70000338,PA,North East,Owned,"Single, living with a partner",Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Republican,Very liberal,Nothing in particular,"Yes, covered by health insurance",Almost every time,Not very concerned
70000339,NY,North East,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Never,Not very concerned
70000340,NJ,North East,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Never,Very concerned
70000342,OH,North Central,Owned,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Very concerned
70000345,TN,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Every time,Not at all concerned
70000346,PA,North East,Rented,Married,Part-time,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Somewhat liberal,Protestant,"Yes, covered by health insurance",Never,Very concerned
70000347,VA,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,Nothing in particular,"No, not covered by health insurance",Every time,Very concerned
70000349,FL,South,Owned,Married,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Very liberal,"Catholic, Roman Catholic", ,Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000350,AL,South,Rented,"Single, living with a partner",Part-time,Less than high school (Grades 1-8 or no formal schooling),Unspecified Hispanic,An Independent,Somewhat conservative,"Catholic, Roman Catholic","No, not covered by health insurance",Every time,Not very concerned
70000351,NY,North East,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Christian (Just Christian), ,Every time,Not very concerned
70000352,IN,North Central,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Moderate,Evangelical,"Yes, covered by health insurance",Almost every time,Somewhat concerned
70000354,OH,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Other Race,An Independent,Moderate,Protestant,"Yes, covered by health insurance",Every time,Somewhat concerned
70000355,IN,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Nothing in particular,"Yes, covered by health insurance",Almost every time,Very concerned
70000356,MT,West,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Very liberal,Atheist,"Yes, covered by health insurance",Every time,Not very concerned
70000357,NJ,North East,Rented,Married,Full-time,Two year associate degree from a college or university,Refused,An Independent,Somewhat conservative,Nothing in particular,"Yes, covered by health insurance",Every time,Not at all concerned
70000359,MI,North Central,Owned,Widowed,Retired,High school graduate (Grade 12 with diploma or GED certificate),Black Non-Hispanic,A Democrat,Somewhat conservative,Baptist, ,Never,Not at all concerned
70000360,NC,South,Rented,"Single, that is never married",Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Every time,Not very concerned
70000361,OH,North Central,Rented,"Single, living with a partner",Full-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Moderate,Atheist,"Yes, covered by health insurance",Almost every time,Somewhat concerned
70000364,MD,South,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Not very concerned
70000365,FL,South,Rented,"Single, that is never married",Full-time,"Some college, no degree (includes community college)",Native American/American Indian/Alaska Native,A Democrat,Don't know,"Catholic, Roman Catholic","No, not covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000366,FL,South,Owned,"Single, that is never married",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Somewhat liberal,Nothing in particular,"No, not covered by health insurance",Every time,Somewhat concerned
70000367,SC,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat conservative,Baptist, ,Never,Not at all concerned
70000369,VA,South,Owned,Married,Full-time,"Some postgraduate or professional schooling, no postgraduate degree",White Non-Hispanic,A Republican,Somewhat liberal,Christian (Just Christian),"Yes, covered by health insurance",Almost every time,Not very concerned
70000370,MA,North East,Rented,"Single, living with a partner",Full-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Moderate,Protestant,"Yes, covered by health insurance",Never,Somewhat concerned
70000372,CT,North East,Owned,Divorced,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Very liberal,Christian (Just Christian), ,Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000373,FL,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,Christian (Just Christian),"Yes, covered by health insurance",Every time,Not at all concerned
70000374,FL,South,Rented,"Single, that is never married",Student,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Very concerned
70000377,NY,North East,Rented,Married,Full-time,"Some college, no degree (includes community college)",White Hispanic,An Independent,Very liberal,"Catholic, Roman Catholic","No, not covered by health insurance",Never,Very concerned
70000378,NY,North East,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Every time,Not at all concerned
70000380,NJ,North East,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Non-Hispanic,A Democrat,Very conservative,Protestant,"Yes, covered by health insurance",Every time,Somewhat concerned
70000381,NY,North East,Owned,"Single, living with a partner",Retired,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),White Non-Hispanic,A Republican,Moderate,Evangelical, ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000382,NY,North East,Rented,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Very concerned
70000383,NY,North East,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Non-Hispanic,A Democrat,Somewhat liberal,Christian (Just Christian),"Yes, covered by health insurance",Never,Somewhat concerned
70000384,MA,North East,Owned,Married,Full-time,"Some postgraduate or professional schooling, no postgraduate degree",Mixed,A Democrat,Moderate,Don't know, ,Never,Not very concerned
70000387,TX,South,Rented,Widowed,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Nothing in particular, ,Never,Very concerned
70000388,WI,North Central,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Christian (Just Christian),"Yes, covered by health insurance",Never,Not at all concerned
70000390,LA,South,Rented,"Single, living with a partner",Full-time,High school graduate (Grade 12 with diploma or GED certificate),Black Non-Hispanic,A Democrat,Moderate,Nothing in particular,"Yes, covered by health insurance",About half the time,Not very concerned
70000392,FL,South,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,An Independent,Somewhat conservative,Protestant,"Yes, covered by health insurance",Every time,Not at all concerned
70000393,TN,South,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Republican,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Almost every time,Somewhat concerned
70000394,MI,North Central,Owned,Married,Part-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Somewhat conservative,Protestant,"Yes, covered by health insurance",Never,Not at all concerned
70000395,GA,South,Owned,"Single, that is never married",Full-time,"Some postgraduate or professional schooling, no postgraduate degree",White Non-Hispanic,An Independent,Very liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Very concerned
70000396,HI,West,Rented,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,Don't know,Refused,Jewish/Judaism, ,Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000398,MO,North Central,Rented,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Non-Hispanic,A Republican,Moderate,Congregational or United Church of Christ (UCC),"Yes, covered by health insurance",Every time,Not at all concerned
70000400,VA,South,Rented,"Single, that is never married",Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Every time,Not at all concerned
70000401,AZ,West,Rented,"Single, that is never married",Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Somewhat liberal,Jewish/Judaism,"Yes, covered by health insurance",Every time,Very concerned
70000402,SC,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Not at all concerned
70000403,MA,North East,Rented,Widowed,Retired,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,Refused,Somewhat liberal,"Catholic, Roman Catholic", ,Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000404,NJ,North East,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Agnostic,"Yes, covered by health insurance",Never,Not very concerned
70000405,ME,North East,Owned,"Single, that is never married",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,Don't know,Moderate,Nothing in particular,"No, not covered by health insurance",Every time,Not very concerned
70000406,VA,South,Refused,"Single, that is never married",Part-time,High school graduate (Grade 12 with diploma or GED certificate),White Hispanic,A Republican,Moderate,"Catholic, Roman Catholic","No, not covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000408,OH,North Central,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Somewhat liberal,Agnostic,"Yes, covered by health insurance",Every time,Not at all concerned
70000409,MO,North Central,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Very conservative,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000410,VA,South,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Moderate,Protestant,"Yes, covered by health insurance",Never,Somewhat concerned
70000411,MO,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat conservative,Christian (Just Christian),"Yes, covered by health insurance",Almost every time,Not very concerned
70000413,KS,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Lutheran,"Yes, covered by health insurance",Once in a while,Very concerned
70000414,CA,West,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Hispanic,An Independent,Moderate,Mormon (Church of Jesus Christ of Latter-Day Saints/LDS),"No, not covered by health insurance",Never,Somewhat concerned
70000416,TN,South,Rented,Divorced,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Non-Hispanic,A Democrat,Somewhat conservative,Protestant,"Yes, covered by health insurance",Never,Very concerned
70000419,OH,North Central,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Almost every time,Very concerned
70000420,IL,North Central,Owned,"Single, that is never married",Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Asian/Chinese/Japanese,An Independent,Somewhat liberal,Nothing in particular,"Yes, covered by health insurance",Every time,Very concerned
70000422,MO,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Baptist,"Yes, covered by health insurance",Every time,Somewhat concerned
70000424,AR,South,Owned,Married,Part-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Somewhat liberal,Protestant,"Yes, covered by health insurance",Every time,Not very concerned
70000426,TX,South,Rented,"Single, that is never married",Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Very liberal,Agnostic,"Yes, covered by health insurance",Every time,Very concerned
